Timestamp,x,y,r,g,b
0,33.190475,15.590084,0.0,0.0,255.0
40,30.295238,17.738312,0.0,0.0,255.0
80,27.4,19.88654,0.0,0.0,255.0
120,24.504763,22.034767,0.0,0.0,255.0
160,21.609524,24.182995,0.0,0.0,255.0
200,18.714285,26.331223,0.0,0.0,255.0
240,15.819048,28.47945,0.0,0.0,255.0
280,12.923809,30.627678,0.0,0.0,255.0
320,10.028571,32.775906,0.0,255.0,0.0
360,7.133333,34.924133,0.0,255.0,0.0
400,10.028571,37.07236,0.0,255.0,0.0
440,12.923809,39.22059,0.0,255.0,0.0
480,15.819048,41.368816,0.0,255.0,0.0
520,18.714285,43.517044,0.0,255.0,0.0
560,21.609524,45.66527,0.0,255.0,0.0
600,24.504763,47.8135,0.0,255.0,0.0
640,27.4,49.961727,0.0,255.0,0.0
680,30.295238,52.109955,0.0,255.0,0.0
720,33.190475,54.258183,0.0,255.0,0.0
760,36.085712,56.40641,0.0,255.0,0.0
800,38.980953,58.554638,0.0,255.0,0.0
840,41.87619,60.702866,0.0,255.0,0.0
880,44.771427,62.851093,0.0,255.0,0.0
920,47.666668,64.99932,0.0,255.0,0.0
960,50.561905,67.14755,0.0,255.0,0.0
1000,53.45714,69.29578,0.0,255.0,0.0
1040,56.352383,71.44401,0.0,255.0,0.0
1080,59.24762,73.59223,0.0,255.0,0.0
1120,62.142857,75.74046,0.0,255.0,0.0
1160,65.03809,77.88869,0.0,255.0,0.0
1200,67.933334,80.03692,0.0,255.0,0.0
1240,70.828575,82.18514,0.0,255.0,0.0
1280,73.72381,84.333374,0.0,255.0,0.0
1320,76.61905,86.4816,0.0,255.0,0.0
1360,79.51428,88.62983,0.0,255.0,0.0
1400,82.40952,90.77805,0.0,255.0,0.0
1440,85.30476,92.926285,0.0,255.0,0.0
1480,88.2,95.07451,0.0,255.0,0.0
1520,91.09524,97.22274,0.0,255.0,0.0
1560,93.99048,99.370964,0.0,255.0,0.0
1600,96.88571,101.519196,0.0,255.0,0.0
1640,99.78095,103.66742,0.0,255.0,0.0
1680,102.67619,105.81565,0.0,255.0,0.0
1720,105.57143,107.963875,0.0,255.0,0.0
1760,108.46667,110.11211,0.0,255.0,0.0
1800,111.36191,112.26033,0.0,255.0,0.0
1840,114.25714,114.40856,0.0,255.0,0.0
1880,117.15238,116.556786,0.0,255.0,0.0
1920,120.04762,118.70502,0.0,255.0,0.0
1960,122.942856,120.85324,255.0,0.0,0.0
2000,125.8381,123.00147,255.0,0.0,0.0
2040,128.73334,125.1497,255.0,0.0,0.0
2080,131.62857,127.29793,255.0,0.0,0.0
2120,134.5238,129.44615,255.0,0.0,0.0
2160,137.41905,131.59439,255.0,0.0,0.0
2200,140.31429,133.74261,255.0,0.0,0.0
2240,143.20952,135.89084,255.0,0.0,0.0
2280,146.10477,138.03906,255.0,0.0,0.0
2320,149.0,140.1873,255.0,0.0,0.0
2360,151.89523,142.33553,255.0,0.0,0.0
2400,154.79048,144.48375,255.0,0.0,0.0
2440,157.68571,146.63197,255.0,0.0,0.0
2480,160.58095,148.78021,255.0,0.0,0.0
2520,163.4762,150.92844,255.0,0.0,0.0
2560,166.37143,153.07666,255.0,0.0,0.0
2600,169.26666,155.22488,255.0,0.0,0.0
2640,172.16191,157.37312,255.0,0.0,0.0
2680,175.05714,159.52135,255.0,0.0,0.0
2720,177.95238,161.66957,255.0,0.0,0.0
2760,180.84763,163.8178,255.0,0.0,0.0
2800,183.74286,165.96603,255.0,0.0,0.0
2840,186.63809,168.11426,255.0,0.0,0.0
2880,189.53334,170.26248,255.0,0.0,0.0
2920,192.42857,172.4107,255.0,0.0,0.0
2960,195.3238,174.55894,255.0,0.0,0.0
3000,198.21906,176.70717,255.0,0.0,0.0
3040,201.11429,178.8554,255.0,0.0,0.0
3080,204.00952,181.00362,255.0,0.0,0.0
3120,206.90475,183.15186,255.0,0.0,0.0
3160,209.8,185.30008,255.0,0.0,0.0
3200,212.69524,187.4483,255.0,0.0,0.0
3240,215.59047,189.59653,255.0,0.0,0.0
3280,218.48572,191.74477,255.0,0.0,0.0
3320,221.38095,193.89299,255.0,0.0,0.0
3360,224.27618,196.04121,255.0,0.0,0.0
3400,227.17143,198.18944,255.0,0.0,0.0
3440,230.06667,200.33768,255.0,0.0,0.0
3480,232.9619,202.4859,255.0,0.0,0.0
3520,235.85715,204.63412,255.0,0.0,0.0
3560,238.75238,206.78235,255.0,0.0,0.0
3600,241.64761,208.93059,255.0,0.0,0.0
3640,244.54286,211.07881,255.0,0.0,0.0
3680,247.4381,213.22704,0.0,0.0,255.0
3720,244.54286,215.37526,0.0,0.0,255.0
3760,241.64761,217.5235,0.0,0.0,255.0
3800,238.75238,219.67172,0.0,0.0,255.0
3840,235.85715,221.81995,0.0,0.0,255.0
3880,232.9619,223.96817,0.0,0.0,255.0
3920,230.06667,226.11641,0.0,0.0,255.0
3960,227.17143,228.26463,0.0,0.0,255.0
4000,224.27618,230.41286,0.0,0.0,255.0
4040,221.38095,232.56108,0.0,0.0,255.0
4080,218.48572,234.70932,0.0,0.0,255.0
4120,215.59047,236.85754,0.0,0.0,255.0
4160,212.69524,239.00577,0.0,0.0,255.0
4200,209.8,241.154,0.0,0.0,255.0
4240,206.90475,243.30223,0.0,0.0,255.0
4280,204.00952,245.45045,0.0,0.0,255.0
4320,201.11429,247.59868,0.0,0.0,255.0
4360,198.21906,245.45045,0.0,0.0,255.0
4400,195.3238,243.30223,0.0,0.0,255.0
4440,192.42857,241.154,0.0,0.0,255.0
4480,189.53334,239.00577,0.0,0.0,255.0
4520,186.63809,236.85754,0.0,0.0,255.0
4560,183.74286,234.70932,0.0,0.0,255.0
4600,180.84763,232.56108,0.0,0.0,255.0
4640,177.95238,230.41286,0.0,0.0,255.0
4680,175.05714,228.26463,0.0,0.0,255.0
4720,172.16191,226.11641,0.0,0.0,255.0
4760,169.26666,223.96817,0.0,0.0,255.0
4800,166.37143,221.81995,0.0,255.0,0.0
4840,163.4762,219.67172,0.0,255.0,0.0
4880,160.58095,217.5235,0.0,255.0,0.0
4920,157.68571,215.37526,0.0,255.0,0.0
4960,154.79048,213.22704,0.0,255.0,0.0
5000,151.89523,211.07881,0.0,255.0,0.0
5040,149.0,208.93059,0.0,255.0,0.0
5080,146.10477,206.78235,0.0,255.0,0.0
5120,143.20952,204.63412,0.0,255.0,0.0
5160,140.31429,202.4859,0.0,255.0,0.0
5200,137.41905,200.33768,0.0,255.0,0.0
5240,134.5238,198.18944,0.0,255.0,0.0
5280,131.62857,196.04121,0.0,255.0,0.0
5320,128.73334,193.89299,0.0,255.0,0.0
5360,125.8381,191.74477,0.0,255.0,0.0
5400,122.942856,189.59653,0.0,255.0,0.0
5440,120.04762,187.4483,0.0,255.0,0.0
5480,117.15238,185.30008,0.0,255.0,0.0
5520,114.25714,183.15186,0.0,255.0,0.0
5560,111.36191,181.00362,0.0,255.0,0.0
5600,108.46667,178.8554,0.0,255.0,0.0
5640,105.57143,176.70717,0.0,255.0,0.0
5680,102.67619,174.55894,0.0,255.0,0.0
5720,99.78095,172.4107,0.0,255.0,0.0
5760,96.88571,170.26248,0.0,255.0,0.0
5800,93.99048,168.11426,0.0,255.0,0.0
5840,91.09524,165.96603,0.0,255.0,0.0
5880,88.2,163.8178,0.0,255.0,0.0
5920,85.30476,161.66957,0.0,255.0,0.0
5960,82.40952,159.52135,0.0,255.0,0.0
6000,79.51428,157.37312,0.0,255.0,0.0
6040,76.61905,155.22488,0.0,255.0,0.0
6080,73.72381,153.07666,0.0,255.0,0.0
6120,70.828575,150.92844,0.0,255.0,0.0
6160,67.933334,148.78021,0.0,255.0,0.0
6200,65.03809,146.63197,0.0,255.0,0.0
6240,62.142857,144.48375,0.0,255.0,0.0
6280,59.24762,142.33553,0.0,255.0,0.0
6320,56.352383,140.1873,0.0,255.0,0.0
