Timestamp,x,y,r,g,b
0,55.933334,25.862673,0.0,0.0,255.0
40,53.038094,29.267208,0.0,0.0,255.0
80,50.142857,32.67174,0.0,0.0,255.0
120,47.24762,36.076275,0.0,0.0,255.0
160,44.352383,39.48081,0.0,0.0,255.0
200,41.45714,42.885345,0.0,0.0,255.0
240,38.561905,46.28988,0.0,0.0,255.0
280,35.666668,49.694412,0.0,0.0,255.0
320,32.771427,53.098946,0.0,0.0,255.0
360,29.87619,56.50348,0.0,0.0,255.0
400,26.980953,59.908016,0.0,0.0,255.0
440,24.085714,63.31255,0.0,0.0,255.0
480,21.190475,66.71708,0.0,0.0,255.0
520,18.295238,70.12162,0.0,0.0,255.0
560,15.4,73.52615,0.0,0.0,255.0
600,12.504762,76.93069,0.0,0.0,255.0
640,9.609524,80.33522,0.0,255.0,0.0
680,12.504762,83.73975,0.0,255.0,0.0
720,15.4,87.14429,0.0,255.0,0.0
760,18.295238,90.54882,0.0,255.0,0.0
800,21.190475,93.953354,0.0,255.0,0.0
840,24.085714,97.35789,0.0,255.0,0.0
880,26.980953,100.76242,0.0,255.0,0.0
920,29.87619,104.166954,0.0,255.0,0.0
960,32.771427,107.57149,0.0,255.0,0.0
1000,35.666668,110.97603,0.0,255.0,0.0
1040,38.561905,114.38056,0.0,255.0,0.0
1080,41.45714,117.785095,0.0,255.0,0.0
1120,44.352383,121.18963,0.0,255.0,0.0
1160,47.24762,124.59416,0.0,255.0,0.0
1200,50.142857,127.998695,0.0,255.0,0.0
1240,53.038094,131.40323,0.0,255.0,0.0
1280,55.933334,134.80777,0.0,255.0,0.0
1320,58.82857,138.2123,0.0,255.0,0.0
1360,61.72381,141.61684,0.0,255.0,0.0
1400,64.61905,145.02136,0.0,255.0,0.0
1440,67.51428,148.4259,0.0,255.0,0.0
1480,70.40952,151.83043,0.0,255.0,0.0
1520,73.30476,155.23497,0.0,255.0,0.0
1560,76.2,158.6395,0.0,255.0,0.0
1600,79.09524,162.04404,0.0,255.0,0.0
1640,81.99048,165.44856,0.0,255.0,0.0
1680,84.88571,168.8531,0.0,255.0,0.0
1720,87.78095,172.25764,0.0,255.0,0.0
1760,90.67619,175.66217,0.0,255.0,0.0
1800,93.57143,179.06671,0.0,255.0,0.0
1840,96.46667,182.47124,0.0,255.0,0.0
1880,99.36191,185.87578,0.0,255.0,0.0
1920,102.25714,189.2803,0.0,255.0,0.0
1960,105.15238,192.68484,0.0,255.0,0.0
2000,108.04762,196.08937,0.0,255.0,0.0
2040,110.942856,199.49391,0.0,255.0,0.0
2080,113.8381,202.89844,0.0,255.0,0.0
2120,116.73333,206.30298,0.0,255.0,0.0
2160,119.62857,209.70752,0.0,255.0,0.0
2200,122.52381,213.11205,0.0,255.0,0.0
2240,125.419044,216.51659,0.0,255.0,0.0
2280,128.31429,219.92111,0.0,255.0,0.0
2320,131.20952,223.32565,0.0,255.0,0.0
2360,134.10477,226.73018,0.0,255.0,0.0
2400,137.0,230.13472,0.0,255.0,0.0
2440,139.89523,233.53925,0.0,255.0,0.0
2480,142.79048,236.94379,0.0,255.0,0.0
2520,145.68571,240.34831,0.0,255.0,0.0
2560,148.58095,243.75285,0.0,255.0,0.0
2600,151.4762,247.1574,255.0,0.0,0.0
2640,154.37143,243.75285,255.0,0.0,0.0
2680,157.26666,240.34831,255.0,0.0,0.0
2720,160.16191,236.94379,255.0,0.0,0.0
2760,163.05714,233.53925,255.0,0.0,0.0
2800,165.95238,230.13472,255.0,0.0,0.0
2840,168.84763,226.73018,255.0,0.0,0.0
2880,171.74286,223.32565,255.0,0.0,0.0
2920,174.63809,219.92111,255.0,0.0,0.0
2960,177.53334,216.51659,255.0,0.0,0.0
3000,180.42857,213.11205,255.0,0.0,0.0
3040,183.3238,209.70752,255.0,0.0,0.0
3080,186.21906,206.30298,255.0,0.0,0.0
3120,189.11429,202.89844,255.0,0.0,0.0
3160,192.00952,199.49391,255.0,0.0,0.0
3200,194.90475,196.08937,255.0,0.0,0.0
3240,197.8,192.68484,255.0,0.0,0.0
3280,200.69524,189.2803,255.0,0.0,0.0
3320,203.59047,185.87578,255.0,0.0,0.0
3360,206.48572,182.47124,255.0,0.0,0.0
3400,209.38095,179.06671,255.0,0.0,0.0
3440,212.27618,175.66217,255.0,0.0,0.0
3480,215.17143,172.25764,255.0,0.0,0.0
3520,218.06667,168.8531,255.0,0.0,0.0
3560,220.9619,165.44856,255.0,0.0,0.0
3600,223.85715,162.04404,255.0,0.0,0.0
3640,226.75238,158.6395,255.0,0.0,0.0
3680,229.64761,155.23497,255.0,0.0,0.0
3720,232.54286,151.83043,255.0,0.0,0.0
3760,235.4381,148.4259,255.0,0.0,0.0
3800,238.33333,145.02136,255.0,0.0,0.0
3840,241.22858,141.61684,255.0,0.0,0.0
3880,244.12381,138.2123,255.0,0.0,0.0
3920,247.01904,134.80777,0.0,0.0,255.0
3960,244.12381,131.40323,0.0,0.0,255.0
4000,241.22858,127.998695,0.0,0.0,255.0
4040,238.33333,124.59416,0.0,0.0,255.0
4080,235.4381,121.18963,0.0,0.0,255.0
4120,232.54286,117.785095,0.0,0.0,255.0
4160,229.64761,114.38056,0.0,0.0,255.0
4200,226.75238,110.97603,0.0,0.0,255.0
4240,223.85715,107.57149,0.0,0.0,255.0
4280,220.9619,104.166954,0.0,0.0,255.0
4320,218.06667,100.76242,0.0,0.0,255.0
4360,215.17143,97.35789,0.0,0.0,255.0
4400,212.27618,93.953354,0.0,0.0,255.0
4440,209.38095,90.54882,0.0,0.0,255.0
4480,206.48572,87.14429,0.0,0.0,255.0
4520,203.59047,83.73975,0.0,0.0,255.0
4560,200.69524,80.33522,0.0,0.0,255.0
4600,197.8,76.93069,0.0,0.0,255.0
4640,194.90475,73.52615,0.0,0.0,255.0
4680,192.00952,70.12162,0.0,0.0,255.0
4720,189.11429,66.71708,0.0,0.0,255.0
4760,186.21906,63.31255,0.0,0.0,255.0
4800,183.3238,59.908016,0.0,0.0,255.0
4840,180.42857,56.50348,0.0,0.0,255.0
4880,177.53334,53.098946,0.0,0.0,255.0
4920,174.63809,49.694412,0.0,0.0,255.0
4960,171.74286,46.28988,0.0,0.0,255.0
5000,168.84763,42.885345,0.0,0.0,255.0
5040,165.95238,39.48081,0.0,0.0,255.0
5080,163.05714,36.076275,0.0,0.0,255.0
5120,160.16191,32.67174,0.0,0.0,255.0
5160,157.26666,29.267208,0.0,0.0,255.0
5200,154.37143,25.862673,0.0,0.0,255.0
5240,151.4762,22.45814,0.0,0.0,255.0
5280,148.58095,19.053606,0.0,0.0,255.0
5320,145.68571,15.649072,0.0,0.0,255.0
5360,142.79048,12.244537,0.0,0.0,255.0
5400,139.89523,8.840003,0.0,0.0,255.0
5440,137.0,12.244537,0.0,0.0,255.0
5480,134.10477,15.649072,0.0,0.0,255.0
5520,131.20952,19.053606,0.0,0.0,255.0
5560,128.31429,22.45814,0.0,0.0,255.0
5600,125.419044,25.862673,0.0,0.0,255.0
5640,122.52381,29.267208,0.0,0.0,255.0
5680,119.62857,32.67174,0.0,0.0,255.0
5720,116.73333,36.076275,0.0,0.0,255.0
5760,113.8381,39.48081,0.0,0.0,255.0
5800,110.942856,42.885345,0.0,0.0,255.0
5840,108.04762,46.28988,0.0,0.0,255.0
5880,105.15238,49.694412,0.0,0.0,255.0
5920,102.25714,53.098946,0.0,0.0,255.0
5960,99.36191,56.50348,0.0,0.0,255.0
6000,96.46667,59.908016,0.0,0.0,255.0
6040,93.57143,63.31255,0.0,0.0,255.0
6080,90.67619,66.71708,0.0,0.0,255.0
6120,87.78095,70.12162,0.0,0.0,255.0
6160,84.88571,73.52615,0.0,0.0,255.0
6200,81.99048,76.93069,0.0,0.0,255.0
6240,79.09524,80.33522,0.0,0.0,255.0
6280,76.2,83.73975,0.0,0.0,255.0
6320,73.30476,87.14429,0.0,0.0,255.0
6360,70.40952,90.54882,0.0,0.0,255.0
6400,67.51428,93.953354,0.0,0.0,255.0
6440,64.61905,97.35789,0.0,0.0,255.0
6480,61.72381,100.76242,0.0,0.0,255.0
6520,58.82857,104.166954,0.0,0.0,255.0
6560,55.933334,107.57149,0.0,0.0,255.0
6600,53.038094,110.97603,0.0,0.0,255.0
6640,50.142857,114.38056,0.0,0.0,255.0
6680,47.24762,117.785095,0.0,0.0,255.0
6720,44.352383,121.18963,0.0,0.0,255.0
6760,41.45714,124.59416,0.0,0.0,255.0
6800,38.561905,127.998695,0.0,0.0,255.0
6840,35.666668,131.40323,0.0,0.0,255.0
6880,32.771427,134.80777,0.0,0.0,255.0
6920,29.87619,138.2123,0.0,0.0,255.0
6960,26.980953,141.61684,0.0,0.0,255.0
7000,24.085714,145.02136,0.0,0.0,255.0
7040,21.190475,148.4259,0.0,0.0,255.0
7080,18.295238,151.83043,0.0,0.0,255.0
7120,15.4,155.23497,0.0,0.0,255.0
7160,12.504762,158.6395,0.0,0.0,255.0
7200,9.609524,162.04404,0.0,255.0,0.0
7240,12.504762,165.44856,0.0,255.0,0.0
7280,15.4,168.8531,0.0,255.0,0.0
7320,18.295238,172.25764,0.0,255.0,0.0
7360,21.190475,175.66217,0.0,255.0,0.0
7400,24.085714,179.06671,0.0,255.0,0.0
7440,26.980953,182.47124,0.0,255.0,0.0
7480,29.87619,185.87578,0.0,255.0,0.0
7520,32.771427,189.2803,0.0,255.0,0.0
7560,35.666668,192.68484,0.0,255.0,0.0
7600,38.561905,196.08937,0.0,255.0,0.0
7640,41.45714,199.49391,0.0,255.0,0.0
7680,44.352383,202.89844,0.0,255.0,0.0
