Timestamp,x,y,r,g,b
0,76.154884,170.78636,0.0,255.0,0.0
40,79.050125,173.01846,0.0,255.0,0.0
80,81.94536,175.25058,0.0,255.0,0.0
120,84.8406,177.48268,0.0,255.0,0.0
160,87.73584,179.71478,0.0,255.0,0.0
200,90.63107,181.9469,0.0,255.0,0.0
240,93.52631,184.179,0.0,255.0,0.0
280,96.421555,186.41112,0.0,255.0,0.0
320,99.31679,188.64322,0.0,255.0,0.0
360,102.21203,190.87532,0.0,255.0,0.0
400,105.10727,193.10744,0.0,255.0,0.0
440,108.0025,195.33954,0.0,255.0,0.0
480,110.89774,197.57166,0.0,255.0,0.0
520,113.792984,199.80376,0.0,255.0,0.0
560,116.68822,202.03586,0.0,255.0,0.0
600,119.58346,204.26797,0.0,255.0,0.0
640,122.47869,206.50008,0.0,255.0,0.0
680,125.37393,208.7322,0.0,255.0,0.0
720,128.26917,210.9643,0.0,255.0,0.0
760,131.16441,213.1964,0.0,255.0,0.0
800,134.05965,215.42851,0.0,255.0,0.0
840,136.95488,217.66061,0.0,255.0,0.0
880,139.85013,219.89273,0.0,255.0,0.0
920,142.74536,222.12483,0.0,255.0,0.0
960,145.6406,224.35693,0.0,255.0,0.0
1000,148.53584,226.58905,0.0,255.0,0.0
1040,151.43108,228.82115,0.0,255.0,0.0
1080,154.32631,231.05327,0.0,255.0,0.0
1120,157.22156,233.28537,0.0,255.0,0.0
1160,160.11679,235.51747,0.0,255.0,0.0
1200,163.01202,237.74959,0.0,255.0,0.0
1240,165.90727,239.98169,0.0,255.0,0.0
1280,168.8025,242.2138,0.0,255.0,0.0
1320,171.69774,244.4459,0.0,255.0,0.0
1360,174.59299,246.67801,255.0,0.0,0.0
1400,177.48822,244.4459,255.0,0.0,0.0
1440,180.38345,242.2138,255.0,0.0,0.0
1480,183.2787,239.98169,0.0,0.0,255.0
1520,186.17393,237.74959,0.0,0.0,255.0
1560,189.06917,235.51747,0.0,0.0,255.0
1600,191.96442,233.28537,0.0,0.0,255.0
1640,194.85965,231.05327,0.0,0.0,255.0
1680,197.75488,228.82115,0.0,0.0,255.0
1720,200.65012,226.58905,0.0,0.0,255.0
1760,203.54536,224.35693,0.0,0.0,255.0
1800,206.4406,222.12483,0.0,0.0,255.0
1840,209.33583,219.89273,0.0,0.0,255.0
1880,212.23108,217.66061,0.0,0.0,255.0
1920,215.12631,215.42851,0.0,0.0,255.0
1960,218.02155,213.1964,0.0,0.0,255.0
2000,220.9168,210.9643,0.0,0.0,255.0
2040,223.81203,208.7322,0.0,0.0,255.0
2080,226.70726,206.50008,0.0,0.0,255.0
2120,229.60251,204.26797,0.0,0.0,255.0
2160,232.49774,202.03586,0.0,0.0,255.0
2200,235.39297,199.80376,0.0,0.0,255.0
2240,238.28822,197.57166,0.0,0.0,255.0
2280,241.18346,195.33954,0.0,0.0,255.0
2320,244.07869,193.10744,0.0,0.0,255.0
2360,246.97394,190.87532,0.0,255.0,0.0
2400,244.07869,188.64322,0.0,255.0,0.0
2440,241.18346,186.41112,0.0,255.0,0.0
2480,238.28822,184.179,0.0,255.0,0.0
2520,235.39297,181.9469,0.0,255.0,0.0
2560,232.49774,179.71478,0.0,255.0,0.0
2600,229.60251,177.48268,0.0,255.0,0.0
2640,226.70726,175.25058,0.0,255.0,0.0
2680,223.81203,173.01846,0.0,255.0,0.0
2720,220.9168,170.78636,0.0,255.0,0.0
2760,218.02155,168.55424,0.0,255.0,0.0
2800,215.12631,166.32214,0.0,255.0,0.0
2840,212.23108,164.09004,0.0,255.0,0.0
2880,209.33583,161.85793,0.0,255.0,0.0
2920,206.4406,159.62582,0.0,255.0,0.0
2960,203.54536,157.3937,0.0,255.0,0.0
3000,200.65012,155.1616,0.0,255.0,0.0
