Timestamp,x,y,r,g,b
0,183.3238,50.057816,0.0,0.0,255.0
40,186.21906,52.726734,0.0,0.0,255.0
80,189.11429,55.395653,0.0,0.0,255.0
120,192.00952,58.06457,0.0,0.0,255.0
160,194.90475,60.733494,0.0,0.0,255.0
200,197.8,63.402412,0.0,0.0,255.0
240,200.69524,66.071335,0.0,0.0,255.0
280,203.59047,68.74025,0.0,0.0,255.0
320,206.48572,71.40917,0.0,0.0,255.0
360,209.38095,74.07809,0.0,0.0,255.0
400,212.27618,76.74701,0.0,0.0,255.0
440,215.17143,79.41593,0.0,255.0,0.0
480,218.06667,82.08485,0.0,255.0,0.0
520,220.9619,84.75377,0.0,255.0,0.0
560,223.85715,87.42268,0.0,255.0,0.0
600,226.75238,90.091606,0.0,255.0,0.0
640,229.64761,92.76053,0.0,255.0,0.0
680,232.54286,95.42944,0.0,255.0,0.0
720,235.4381,98.098366,0.0,255.0,0.0
760,238.33333,100.76728,0.0,255.0,0.0
800,241.22858,103.4362,0.0,255.0,0.0
840,244.12381,106.105125,0.0,255.0,0.0
880,247.01904,108.77404,0.0,255.0,0.0
920,244.12381,111.44296,0.0,255.0,0.0
960,241.22858,114.111885,0.0,255.0,0.0
1000,238.33333,116.7808,0.0,255.0,0.0
1040,235.4381,119.44972,0.0,255.0,0.0
1080,232.54286,122.11864,0.0,255.0,0.0
1120,229.64761,124.78756,0.0,255.0,0.0
1160,226.75238,127.45648,0.0,255.0,0.0
1200,223.85715,130.1254,0.0,255.0,0.0
1240,220.9619,132.79431,0.0,255.0,0.0
1280,218.06667,135.46324,0.0,255.0,0.0
1320,215.17143,138.13216,0.0,255.0,0.0
1360,212.27618,140.80107,0.0,255.0,0.0
1400,209.38095,143.47,0.0,255.0,0.0
1440,206.48572,146.13892,0.0,255.0,0.0
1480,203.59047,148.80783,0.0,255.0,0.0
1520,200.69524,151.47676,0.0,255.0,0.0
1560,197.8,154.14568,0.0,255.0,0.0
1600,194.90475,156.81459,0.0,255.0,0.0
1640,192.00952,159.4835,0.0,255.0,0.0
1680,189.11429,162.15244,0.0,255.0,0.0
1720,186.21906,164.82135,0.0,255.0,0.0
1760,183.3238,167.49026,0.0,255.0,0.0
1800,180.42857,170.1592,0.0,255.0,0.0
1840,177.53334,172.82811,0.0,255.0,0.0
1880,174.63809,175.49702,0.0,255.0,0.0
1920,171.74286,178.16595,0.0,255.0,0.0
1960,168.84763,180.83487,0.0,255.0,0.0
2000,165.95238,183.50378,0.0,255.0,0.0
2040,163.05714,186.17271,0.0,255.0,0.0
2080,160.16191,188.84163,0.0,255.0,0.0
2120,157.26666,191.51054,0.0,255.0,0.0
2160,154.37143,194.17946,0.0,255.0,0.0
2200,151.4762,196.84839,0.0,255.0,0.0
2240,148.58095,199.5173,0.0,255.0,0.0
2280,145.68571,202.18622,0.0,255.0,0.0
2320,142.79048,204.85515,0.0,255.0,0.0
2360,139.89523,207.52406,0.0,255.0,0.0
2400,137.0,210.19298,0.0,255.0,0.0
2440,134.10477,212.86191,0.0,255.0,0.0
2480,131.20952,215.53082,0.0,255.0,0.0
2520,128.31429,218.19974,0.0,255.0,0.0
2560,125.419044,220.86867,0.0,255.0,0.0
2600,122.52381,223.53758,0.0,255.0,0.0
2640,119.62857,226.2065,0.0,255.0,0.0
2680,116.73333,228.87541,0.0,255.0,0.0
2720,113.8381,231.54434,0.0,255.0,0.0
2760,110.942856,234.21326,0.0,255.0,0.0
2800,108.04762,236.88217,0.0,255.0,0.0
2840,105.15238,239.5511,0.0,255.0,0.0
2880,102.25714,242.22002,0.0,255.0,0.0
2920,99.36191,244.88893,0.0,255.0,0.0
2960,96.46667,247.55786,255.0,0.0,0.0
3000,93.57143,244.88893,255.0,0.0,0.0
3040,90.67619,242.22002,255.0,0.0,0.0
3080,87.78095,239.5511,255.0,0.0,0.0
3120,84.88571,236.88217,255.0,0.0,0.0
3160,81.99048,234.21326,255.0,0.0,0.0
3200,79.09524,231.54434,255.0,0.0,0.0
3240,76.2,228.87541,255.0,0.0,0.0
3280,73.30476,226.2065,255.0,0.0,0.0
3320,70.40952,223.53758,255.0,0.0,0.0
3360,67.51428,220.86867,255.0,0.0,0.0
