Timestamp,x,y,r,g,b
0,83.62857,114.48679,255.0,0.0,0.0
40,80.73333,117.7029,255.0,0.0,0.0
80,77.8381,120.91902,255.0,0.0,0.0
120,74.942856,124.13514,255.0,0.0,0.0
160,72.04762,127.35126,255.0,0.0,0.0
200,69.15238,130.56737,255.0,0.0,0.0
240,66.25714,133.7835,255.0,0.0,0.0
280,63.361904,136.9996,255.0,0.0,0.0
320,60.466667,140.21571,255.0,0.0,0.0
360,57.57143,143.43184,255.0,0.0,0.0
400,54.67619,146.64795,255.0,0.0,0.0
440,51.780952,149.86406,255.0,0.0,0.0
480,48.885715,153.08018,255.0,0.0,0.0
520,45.990475,156.2963,255.0,0.0,0.0
560,43.095238,159.5124,255.0,0.0,0.0
600,40.2,162.72853,255.0,0.0,0.0
640,37.304764,165.94464,255.0,0.0,0.0
680,34.409523,169.16077,255.0,0.0,0.0
720,31.514286,172.37688,255.0,0.0,0.0
760,28.619047,175.59299,255.0,0.0,0.0
800,25.72381,178.80911,255.0,0.0,0.0
840,22.828571,182.02522,255.0,0.0,0.0
880,19.933332,185.24133,255.0,0.0,0.0
920,17.038095,188.45746,255.0,0.0,0.0
960,14.142858,191.67357,255.0,0.0,0.0
1000,11.247619,194.8897,255.0,0.0,0.0
1040,8.352381,198.1058,255.0,0.0,0.0
1080,11.247619,201.32191,255.0,0.0,0.0
1120,14.142858,204.53804,255.0,0.0,0.0
1160,17.038095,207.75415,255.0,0.0,0.0
1200,19.933332,210.97026,255.0,0.0,0.0
1240,22.828571,214.18639,255.0,0.0,0.0
1280,25.72381,217.4025,255.0,0.0,0.0
1320,28.619047,220.6186,255.0,0.0,0.0
1360,31.514286,223.83473,255.0,0.0,0.0
1400,34.409523,227.05084,255.0,0.0,0.0
1440,37.304764,230.26697,255.0,0.0,0.0
1480,40.2,233.48308,255.0,0.0,0.0
1520,43.095238,236.69919,255.0,0.0,0.0
1560,45.990475,239.91531,255.0,0.0,0.0
1600,48.885715,243.13142,255.0,0.0,0.0
1640,51.780952,246.34753,255.0,0.0,0.0
1680,54.67619,243.13142,255.0,0.0,0.0
1720,57.57143,239.91531,255.0,0.0,0.0
1760,60.466667,236.69919,255.0,0.0,0.0
1800,63.361904,233.48308,255.0,0.0,0.0
1840,66.25714,230.26697,255.0,0.0,0.0
1880,69.15238,227.05084,255.0,0.0,0.0
1920,72.04762,223.83473,255.0,0.0,0.0
