Timestamp,x,y,r,g,b
0,50.352383,233.45158,0.0,255.0,0.0
40,47.45714,235.95459,0.0,255.0,0.0
80,44.561905,238.45758,0.0,255.0,0.0
120,41.666668,240.96059,0.0,255.0,0.0
160,38.771427,243.4636,0.0,255.0,0.0
200,35.87619,245.96658,0.0,255.0,0.0
240,32.980953,248.46959,0.0,255.0,0.0
280,30.085714,245.96658,0.0,255.0,0.0
320,27.190475,243.4636,0.0,255.0,0.0
360,24.295238,240.96059,0.0,255.0,0.0
400,21.4,238.45758,0.0,255.0,0.0
440,18.504763,235.95459,0.0,255.0,0.0
480,15.609524,233.45158,0.0,255.0,0.0
520,12.714286,230.94858,0.0,255.0,0.0
560,9.819048,228.44557,0.0,255.0,0.0
600,12.714286,225.94258,0.0,255.0,0.0
640,15.609524,223.43958,0.0,255.0,0.0
680,18.504763,220.93657,0.0,255.0,0.0
720,21.4,218.43358,0.0,255.0,0.0
760,24.295238,215.93057,0.0,255.0,0.0
800,27.190475,213.42757,0.0,255.0,0.0
840,30.085714,210.92456,0.0,255.0,0.0
880,32.980953,208.42157,0.0,255.0,0.0
920,35.87619,205.91856,0.0,255.0,0.0
960,38.771427,203.41556,0.0,255.0,0.0
1000,41.666668,200.91257,0.0,255.0,0.0
1040,44.561905,198.40956,0.0,255.0,0.0
1080,47.45714,195.90656,0.0,255.0,0.0
1120,50.352383,193.40355,0.0,255.0,0.0
1160,53.24762,190.90056,0.0,255.0,0.0
1200,56.142857,188.39755,0.0,255.0,0.0
1240,59.038094,185.89455,0.0,255.0,0.0
1280,61.933334,183.39154,0.0,255.0,0.0
1320,64.828575,180.88855,0.0,255.0,0.0
1360,67.72381,178.38554,0.0,255.0,0.0
1400,70.61905,175.88254,0.0,255.0,0.0
1440,73.51428,173.37955,0.0,255.0,0.0
1480,76.40952,170.87654,0.0,255.0,0.0
1520,79.30476,168.37354,0.0,255.0,0.0
1560,82.2,165.87053,0.0,255.0,0.0
1600,85.09524,163.36754,0.0,255.0,0.0
1640,87.99048,160.86453,0.0,255.0,0.0
1680,90.88571,158.36153,0.0,255.0,0.0
1720,93.78095,155.85854,0.0,255.0,0.0
1760,96.67619,153.35553,0.0,255.0,0.0
1800,99.57143,150.85252,0.0,255.0,0.0
1840,102.46667,148.34952,0.0,255.0,0.0
1880,105.36191,145.84653,0.0,255.0,0.0
1920,108.25714,143.34352,0.0,255.0,0.0
1960,111.15238,140.84052,0.0,255.0,0.0
2000,114.04762,138.33752,0.0,255.0,0.0
2040,116.942856,135.83452,0.0,255.0,0.0
2080,119.8381,133.33151,0.0,255.0,0.0
2120,122.73333,130.8285,0.0,255.0,0.0
2160,125.62857,128.32552,0.0,255.0,0.0
2200,128.5238,125.82251,0.0,255.0,0.0
2240,131.41905,123.3195,0.0,255.0,0.0
2280,134.31429,120.816505,0.0,255.0,0.0
2320,137.20952,118.31351,0.0,255.0,0.0
2360,140.10477,115.8105,0.0,255.0,0.0
2400,143.0,113.3075,0.0,255.0,0.0
2440,145.89523,110.8045,0.0,255.0,0.0
2480,148.79048,108.3015,0.0,255.0,0.0
2520,151.68571,105.79849,0.0,255.0,0.0
2560,154.58095,103.295494,0.0,255.0,0.0
2600,157.4762,100.79249,0.0,255.0,0.0
2640,160.37143,98.28949,0.0,255.0,0.0
2680,163.26666,95.78649,0.0,255.0,0.0
2720,166.16191,93.283485,0.0,255.0,0.0
2760,169.05714,90.78049,0.0,255.0,0.0
2800,171.95238,88.27748,0.0,255.0,0.0
2840,174.84763,85.77448,0.0,255.0,0.0
2880,177.74286,83.27148,0.0,255.0,0.0
2920,180.63809,80.76848,0.0,255.0,0.0
2960,183.53334,78.26547,0.0,255.0,0.0
3000,186.42857,75.762474,0.0,255.0,0.0
3040,189.3238,73.259476,0.0,255.0,0.0
3080,192.21906,70.75647,0.0,255.0,0.0
3120,195.11429,68.25347,0.0,255.0,0.0
3160,198.00952,65.750465,0.0,255.0,0.0
3200,200.90475,63.247467,0.0,255.0,0.0
3240,203.8,60.744465,0.0,255.0,0.0
3280,206.69524,58.241463,0.0,255.0,0.0
3320,209.59047,55.73846,0.0,255.0,0.0
3360,212.48572,53.23546,0.0,255.0,0.0
3400,215.38095,50.732456,0.0,255.0,0.0
3440,218.27618,48.229454,0.0,255.0,0.0
3480,221.17143,45.72645,0.0,255.0,0.0
3520,224.06667,43.223454,0.0,255.0,0.0
3560,226.9619,40.72045,0.0,255.0,0.0
3600,229.85715,38.21745,0.0,255.0,0.0
3640,232.75238,35.714447,0.0,255.0,0.0
3680,235.64761,33.211445,0.0,255.0,0.0
3720,238.54286,30.708443,0.0,255.0,0.0
3760,241.4381,28.205442,0.0,255.0,0.0
3800,244.33333,25.70244,0.0,255.0,0.0
3840,247.22858,23.199438,0.0,255.0,0.0
3880,244.33333,20.696436,0.0,255.0,0.0
3920,241.4381,18.193436,0.0,255.0,0.0
3960,238.54286,15.6904335,0.0,255.0,0.0
4000,235.64761,13.187431,0.0,255.0,0.0
4040,232.75238,10.684429,0.0,255.0,0.0
4080,229.85715,8.181428,0.0,255.0,0.0
4120,226.9619,10.684429,0.0,255.0,0.0
4160,224.06667,13.187431,0.0,255.0,0.0
4200,221.17143,15.6904335,0.0,255.0,0.0
4240,218.27618,18.193436,0.0,255.0,0.0
4280,215.38095,20.696436,0.0,255.0,0.0
4320,212.48572,23.199438,0.0,255.0,0.0
4360,209.59047,25.70244,0.0,255.0,0.0
4400,206.69524,28.205442,0.0,255.0,0.0
4440,203.8,30.708443,0.0,255.0,0.0
4480,200.90475,33.211445,0.0,255.0,0.0
4520,198.00952,35.714447,0.0,255.0,0.0
4560,195.11429,38.21745,0.0,255.0,0.0
4600,192.21906,40.72045,0.0,255.0,0.0
4640,189.3238,43.223454,0.0,255.0,0.0
4680,186.42857,45.72645,0.0,255.0,0.0
4720,183.53334,48.229454,0.0,255.0,0.0
4760,180.63809,50.732456,0.0,255.0,0.0
4800,177.74286,53.23546,0.0,255.0,0.0
4840,174.84763,55.73846,0.0,255.0,0.0
4880,171.95238,58.241463,0.0,255.0,0.0
4920,169.05714,60.744465,0.0,255.0,0.0
4960,166.16191,63.247467,0.0,255.0,0.0
5000,163.26666,65.750465,0.0,255.0,0.0
5040,160.37143,68.25347,0.0,255.0,0.0
5080,157.4762,70.75647,0.0,255.0,0.0
5120,154.58095,73.259476,0.0,255.0,0.0
5160,151.68571,75.762474,0.0,255.0,0.0
5200,148.79048,78.26547,0.0,255.0,0.0
5240,145.89523,80.76848,0.0,255.0,0.0
5280,143.0,83.27148,0.0,255.0,0.0
5320,140.10477,85.77448,0.0,255.0,0.0
5360,137.20952,88.27748,0.0,255.0,0.0
5400,134.31429,90.78049,0.0,255.0,0.0
5440,131.41905,93.283485,0.0,255.0,0.0
5480,128.5238,95.78649,0.0,255.0,0.0
5520,125.62857,98.28949,0.0,255.0,0.0
5560,122.73333,100.79249,0.0,255.0,0.0
5600,119.8381,103.295494,0.0,255.0,0.0
5640,116.942856,105.79849,0.0,255.0,0.0
5680,114.04762,108.3015,0.0,255.0,0.0
5720,111.15238,110.8045,0.0,255.0,0.0
5760,108.25714,113.3075,0.0,255.0,0.0
5800,105.36191,115.8105,0.0,255.0,0.0
5840,102.46667,118.31351,0.0,255.0,0.0
5880,99.57143,120.816505,0.0,255.0,0.0
5920,96.67619,123.3195,0.0,255.0,0.0
5960,93.78095,125.82251,0.0,255.0,0.0
6000,90.88571,128.32552,0.0,255.0,0.0
6040,87.99048,130.8285,0.0,255.0,0.0
6080,85.09524,133.33151,0.0,255.0,0.0
6120,82.2,135.83452,0.0,255.0,0.0
6160,79.30476,138.33752,0.0,255.0,0.0
6200,76.40952,140.84052,0.0,255.0,0.0
6240,73.51428,143.34352,0.0,255.0,0.0
6280,70.61905,145.84653,0.0,255.0,0.0
6320,67.72381,148.34952,0.0,255.0,0.0
6360,64.828575,150.85252,0.0,255.0,0.0
6400,61.933334,153.35553,0.0,255.0,0.0
6440,59.038094,155.85854,0.0,255.0,0.0
6480,56.142857,158.36153,0.0,255.0,0.0
6520,53.24762,160.86453,0.0,255.0,0.0
6560,50.352383,163.36754,0.0,255.0,0.0
6600,47.45714,165.87053,0.0,255.0,0.0
6640,44.561905,168.37354,0.0,255.0,0.0
6680,41.666668,170.87654,0.0,255.0,0.0
6720,38.771427,173.37955,0.0,255.0,0.0
6760,35.87619,175.88254,0.0,255.0,0.0
6800,32.980953,178.38554,0.0,255.0,0.0
6840,30.085714,180.88855,0.0,255.0,0.0
6880,27.190475,183.39154,0.0,255.0,0.0
6920,24.295238,185.89455,0.0,255.0,0.0
6960,21.4,188.39755,0.0,255.0,0.0
7000,18.504763,190.90056,0.0,255.0,0.0
7040,15.609524,193.40355,0.0,255.0,0.0
7080,12.714286,195.90656,0.0,255.0,0.0
7120,9.819048,198.40956,0.0,255.0,0.0
7160,12.714286,200.91257,0.0,255.0,0.0
7200,15.609524,203.41556,0.0,255.0,0.0
7240,18.504763,205.91856,0.0,255.0,0.0
7280,21.4,208.42157,0.0,255.0,0.0
7320,24.295238,210.92456,0.0,255.0,0.0
7360,27.190475,213.42757,0.0,255.0,0.0
7400,30.085714,215.93057,0.0,255.0,0.0
7440,32.980953,218.43358,0.0,255.0,0.0
7480,35.87619,220.93657,0.0,255.0,0.0
7520,38.771427,223.43958,0.0,255.0,0.0
7560,41.666668,225.94258,0.0,255.0,0.0
7600,44.561905,228.44557,0.0,255.0,0.0
7640,47.45714,230.94858,0.0,255.0,0.0
7680,50.352383,233.45158,0.0,255.0,0.0
7720,53.24762,235.95459,0.0,255.0,0.0
7760,56.142857,238.45758,0.0,255.0,0.0
7800,59.038094,240.96059,0.0,255.0,0.0
7840,61.933334,243.4636,0.0,255.0,0.0
7880,64.828575,245.96658,0.0,255.0,0.0
7920,67.72381,248.46959,0.0,255.0,0.0
7960,70.61905,245.96658,0.0,255.0,0.0
8000,73.51428,243.4636,0.0,255.0,0.0
8040,76.40952,240.96059,0.0,255.0,0.0
8080,79.30476,238.45758,0.0,255.0,0.0
8120,82.2,235.95459,0.0,255.0,0.0
8160,85.09524,233.45158,0.0,255.0,0.0
8200,87.99048,230.94858,0.0,255.0,0.0
8240,90.88571,228.44557,0.0,255.0,0.0
8280,93.78095,225.94258,0.0,255.0,0.0
8320,96.67619,223.43958,0.0,255.0,0.0
8360,99.57143,220.93657,0.0,255.0,0.0
8400,102.46667,218.43358,0.0,255.0,0.0
8440,105.36191,215.93057,0.0,255.0,0.0
8480,108.25714,213.42757,0.0,255.0,0.0
8520,111.15238,210.92456,0.0,255.0,0.0
8560,114.04762,208.42157,0.0,255.0,0.0
8600,116.942856,205.91856,0.0,255.0,0.0
8640,119.8381,203.41556,0.0,255.0,0.0
8680,122.73333,200.91257,0.0,255.0,0.0
8720,125.62857,198.40956,0.0,255.0,0.0
8760,128.5238,195.90656,0.0,255.0,0.0
8800,131.41905,193.40355,0.0,255.0,0.0
8840,134.31429,190.90056,0.0,255.0,0.0
8880,137.20952,188.39755,0.0,255.0,0.0
8920,140.10477,185.89455,0.0,255.0,0.0
