Timestamp,x,y,r,g,b
0,61.514286,40.018814,0.0,255.0,0.0
40,58.61905,37.126934,0.0,255.0,0.0
80,55.72381,34.235058,0.0,255.0,0.0
120,52.82857,31.34318,0.0,255.0,0.0
160,49.933334,28.451303,0.0,255.0,0.0
200,47.038094,25.559425,0.0,255.0,0.0
240,44.142857,22.667547,0.0,255.0,0.0
280,41.24762,19.77567,0.0,255.0,0.0
320,38.352383,16.883793,0.0,255.0,0.0
360,35.45714,13.991914,0.0,255.0,0.0
400,32.561905,11.100037,0.0,255.0,0.0
440,29.666666,8.2081585,0.0,255.0,0.0
480,26.77143,11.100037,0.0,255.0,0.0
520,23.87619,13.991914,0.0,255.0,0.0
560,20.980953,16.883793,0.0,255.0,0.0
600,18.085714,19.77567,0.0,255.0,0.0
640,15.190476,22.667547,0.0,255.0,0.0
680,12.2952385,25.559425,0.0,255.0,0.0
720,9.4,28.451303,0.0,255.0,0.0
760,12.2952385,31.34318,255.0,0.0,0.0
800,15.190476,34.235058,255.0,0.0,0.0
840,18.085714,37.126934,255.0,0.0,0.0
880,20.980953,40.018814,255.0,0.0,0.0
920,23.87619,42.91069,255.0,0.0,0.0
960,26.77143,45.80257,255.0,0.0,0.0
1000,29.666666,48.694447,255.0,0.0,0.0
1040,32.561905,51.586323,255.0,0.0,0.0
1080,35.45714,54.478203,255.0,0.0,0.0
1120,38.352383,57.37008,255.0,0.0,0.0
1160,41.24762,60.261955,255.0,0.0,0.0
1200,44.142857,63.153835,255.0,0.0,0.0
1240,47.038094,66.045715,255.0,0.0,0.0
1280,49.933334,68.93759,255.0,0.0,0.0
1320,52.82857,71.82947,255.0,0.0,0.0
1360,55.72381,74.721344,255.0,0.0,0.0
1400,58.61905,77.61322,255.0,0.0,0.0
1440,61.514286,80.505104,255.0,0.0,0.0
1480,64.40952,83.39698,255.0,0.0,0.0
1520,67.30476,86.28886,255.0,0.0,0.0
1560,70.2,89.18073,255.0,0.0,0.0
1600,73.09524,92.07261,255.0,0.0,0.0
1640,75.99048,94.96449,255.0,0.0,0.0
1680,78.88571,97.85637,255.0,0.0,0.0
1720,81.78095,100.748245,255.0,0.0,0.0
1760,84.67619,103.64012,255.0,0.0,0.0
1800,87.57143,106.532,255.0,0.0,0.0
1840,90.46667,109.423874,255.0,0.0,0.0
1880,93.36191,112.31576,255.0,0.0,0.0
1920,96.25714,115.207634,255.0,0.0,0.0
1960,99.15238,118.09951,255.0,0.0,0.0
2000,102.04762,120.99139,255.0,0.0,0.0
2040,104.942856,123.88326,255.0,0.0,0.0
2080,107.8381,126.77515,255.0,0.0,0.0
2120,110.73333,129.66702,255.0,0.0,0.0
2160,113.62857,132.5589,255.0,0.0,0.0
2200,116.52381,135.45078,255.0,0.0,0.0
2240,119.419044,138.34265,255.0,0.0,0.0
2280,122.314285,141.23453,255.0,0.0,0.0
2320,125.209526,144.1264,255.0,0.0,0.0
2360,128.10477,147.01828,255.0,0.0,0.0
2400,131.0,149.91017,255.0,0.0,0.0
2440,133.89523,152.80205,255.0,0.0,0.0
2480,136.79048,155.69392,255.0,0.0,0.0
2520,139.68571,158.5858,255.0,0.0,0.0
2560,142.58095,161.47768,255.0,0.0,0.0
2600,145.4762,164.36955,255.0,0.0,0.0
2640,148.37143,167.26143,255.0,0.0,0.0
2680,151.26666,170.1533,255.0,0.0,0.0
2720,154.16191,173.04518,255.0,0.0,0.0
2760,157.05714,175.93706,255.0,0.0,0.0
2800,159.95238,178.82895,255.0,0.0,0.0
2840,162.84763,181.72083,255.0,0.0,0.0
2880,165.74286,184.6127,255.0,0.0,0.0
2920,168.63809,187.50458,255.0,0.0,0.0
2960,171.53334,190.39645,255.0,0.0,0.0
3000,174.42857,193.28833,255.0,0.0,0.0
3040,177.3238,196.1802,255.0,0.0,0.0
3080,180.21906,199.07208,255.0,0.0,0.0
3120,183.11429,201.96396,255.0,0.0,0.0
3160,186.00952,204.85583,255.0,0.0,0.0
3200,188.90475,207.74771,255.0,0.0,0.0
3240,191.8,210.6396,255.0,0.0,0.0
3280,194.69524,213.53148,255.0,0.0,0.0
3320,197.59047,216.42336,255.0,0.0,0.0
3360,200.48572,219.31523,255.0,0.0,0.0
3400,203.38095,222.2071,255.0,0.0,0.0
3440,206.27618,225.09898,255.0,0.0,0.0
3480,209.17143,227.99086,255.0,0.0,0.0
3520,212.06667,230.88274,255.0,0.0,0.0
