Timestamp,x,y,r,g,b
0,72.67619,59.859554,0.0,0.0,255.0
40,69.78095,63.492928,0.0,0.0,255.0
80,66.88571,67.1263,0.0,0.0,255.0
120,63.990475,70.759674,0.0,0.0,255.0
160,61.095238,74.39304,0.0,0.0,255.0
200,58.2,78.02641,0.0,0.0,255.0
240,55.304764,81.65979,0.0,0.0,255.0
280,52.409523,85.29316,0.0,0.0,255.0
320,49.514286,88.92654,0.0,0.0,255.0
360,46.61905,92.559906,0.0,0.0,255.0
400,43.72381,96.193275,0.0,0.0,255.0
440,40.82857,99.82665,0.0,0.0,255.0
480,37.933334,103.46002,0.0,0.0,255.0
520,35.038094,107.09339,0.0,0.0,255.0
560,32.142857,110.72677,0.0,0.0,255.0
600,29.24762,114.36014,0.0,0.0,255.0
640,26.35238,117.99351,0.0,0.0,255.0
680,23.457144,121.626884,0.0,0.0,255.0
720,20.561905,125.260254,0.0,0.0,255.0
760,17.666666,128.89363,0.0,0.0,255.0
800,14.771428,132.527,0.0,0.0,255.0
840,11.87619,136.16037,0.0,0.0,255.0
880,8.980952,139.79375,0.0,255.0,0.0
920,11.87619,143.42711,0.0,255.0,0.0
960,14.771428,147.06049,0.0,255.0,0.0
1000,17.666666,150.69386,0.0,255.0,0.0
1040,20.561905,154.32724,0.0,255.0,0.0
1080,23.457144,157.9606,0.0,255.0,0.0
1120,26.35238,161.59398,0.0,255.0,0.0
1160,29.24762,165.22736,0.0,255.0,0.0
1200,32.142857,168.86072,0.0,255.0,0.0
1240,35.038094,172.4941,0.0,255.0,0.0
1280,37.933334,176.12747,0.0,255.0,0.0
1320,40.82857,179.76083,0.0,255.0,0.0
1360,43.72381,183.39421,0.0,255.0,0.0
1400,46.61905,187.02759,0.0,255.0,0.0
1440,49.514286,190.66095,0.0,255.0,0.0
1480,52.409523,194.29433,0.0,255.0,0.0
1520,55.304764,197.9277,0.0,255.0,0.0
1560,58.2,201.56107,0.0,255.0,0.0
1600,61.095238,205.19444,0.0,255.0,0.0
1640,63.990475,208.82782,0.0,255.0,0.0
1680,66.88571,212.46118,0.0,255.0,0.0
1720,69.78095,216.09456,0.0,255.0,0.0
1760,72.67619,219.72794,0.0,255.0,0.0
